report_date,region,area_cluster,station_id,total_delivery_vol,delivery_buyer
2024-12-14,NCR,NCR1 Metro Manila West,11,15023,11430
2024-12-14,NCR,NCR1 Metro Manila West,13,17563,13525
2024-12-14,NCR,NCR1 Metro Manila West,434,16262,12651
2024-12-14,NCR,NCR1 Metro Manila West,1707,14603,11313
2024-12-14,NCR,NCR1 Metro Manila West,1770,12297,9912
2024-12-14,NCR,NCR1 Metro Manila West,2180,15434,11521
2024-12-14,NCR,NCR1 Metro Manila West,2266,26824,20904
2024-12-14,NCR,NCR1 Metro Manila West,3062,20568,15380
2024-12-14,NCR,NCR2 Metro Manila East,7,22562,17417
2024-12-14,NCR,NCR2 Metro Manila East,18,21454,16406
2024-12-14,NCR,NCR2 Metro Manila East,19,15245,11606
2024-12-14,NCR,NCR2 Metro Manila East,1232,20928,15959
2024-12-14,NCR,NCR2 Metro Manila East,1242,22858,17135
2024-12-14,NCR,NCR2 Metro Manila East,1365,24943,19420
2024-12-14,NCR,NCR2 Metro Manila East,2201,11623,9131
2024-12-14,NCR,NCR2 Metro Manila East,2384,18761,14690
2024-12-14,NCR,NCR2 Metro Manila East,2647,14617,11181
2024-12-14,NCR,NCR2 Metro Manila East,2680,10750,8262
2024-12-14,NOL,NOL5 Bulacan,903,25151,19868
2024-12-14,SOL,SOL1 Laguna/Tanay,20,20025,15387
2024-12-14,SOL,SOL2 Cavite,273,14023,10551
2024-12-14,SOL,SOL2 Cavite,1476,13585,10389
2024-12-14,SOL,SOL2 Cavite,1705,24521,18555
2024-12-14,SOL,SOL2 Cavite,2268,15040,11366
2024-12-15,NCR,NCR1 Metro Manila West,9,14848,11973
2024-12-15,NCR,NCR1 Metro Manila West,11,10399,8573
2024-12-15,NCR,NCR1 Metro Manila West,13,14555,11950
2024-12-15,NCR,NCR1 Metro Manila West,434,13759,11238
2024-12-15,NCR,NCR1 Metro Manila West,1707,11781,9711
2024-12-15,NCR,NCR1 Metro Manila West,1770,9421,7862
2024-12-15,NCR,NCR1 Metro Manila West,2180,11759,9462
2024-12-15,NCR,NCR1 Metro Manila West,2266,23914,19476
2024-12-15,NCR,NCR1 Metro Manila West,3062,15507,12387
2024-12-15,NCR,NCR2 Metro Manila East,7,16220,13372
2024-12-15,NCR,NCR2 Metro Manila East,18,19834,15686
2024-12-15,NCR,NCR2 Metro Manila East,19,14446,11421
2024-12-15,NCR,NCR2 Metro Manila East,1232,16521,13547
2024-12-15,NCR,NCR2 Metro Manila East,1242,16677,13402
2024-12-15,NCR,NCR2 Metro Manila East,1365,21867,17756
2024-12-15,NCR,NCR2 Metro Manila East,2201,10002,8336
2024-12-15,NCR,NCR2 Metro Manila East,2384,16465,13418
2024-12-15,NCR,NCR2 Metro Manila East,2647,14206,11301
2024-12-15,NCR,NCR2 Metro Manila East,2680,9388,7694
2024-12-15,NOL,NOL5 Bulacan,903,23897,19569
2024-12-15,SOL,SOL1 Laguna/Tanay,20,16002,13035
2024-12-15,SOL,SOL2 Cavite,273,11822,9470
2024-12-15,SOL,SOL2 Cavite,1476,12915,10381
2024-12-15,SOL,SOL2 Cavite,1705,19614,16118
2024-12-15,SOL,SOL2 Cavite,2268,11370,9414
2024-12-16,NCR,NCR1 Metro Manila West,9,13959,11456
2024-12-16,NCR,NCR1 Metro Manila West,11,10048,8301
2024-12-16,NCR,NCR1 Metro Manila West,13,14068,11579
2024-12-16,NCR,NCR1 Metro Manila West,434,16551,13464
2024-12-16,NCR,NCR1 Metro Manila West,1707,12935,10615
2024-12-16,NCR,NCR1 Metro Manila West,1770,11803,9557
2024-12-16,NCR,NCR1 Metro Manila West,2180,10558,8774
2024-12-16,NCR,NCR1 Metro Manila West,2266,22282,18513
2024-12-16,NCR,NCR1 Metro Manila West,3062,15931,12800
2024-12-16,NCR,NCR2 Metro Manila East,7,24321,19270
2024-12-16,NCR,NCR2 Metro Manila East,18,16924,13879
2024-12-16,NCR,NCR2 Metro Manila East,19,12108,9883
2024-12-16,NCR,NCR2 Metro Manila East,1232,16649,13758
2024-12-16,NCR,NCR2 Metro Manila East,1242,22769,17821
2024-12-16,NCR,NCR2 Metro Manila East,1365,18695,15661
2024-12-16,NCR,NCR2 Metro Manila East,2201,12462,9953
2024-12-16,NCR,NCR2 Metro Manila East,2384,14866,12280
2024-12-16,NCR,NCR2 Metro Manila East,2647,10863,9126
2024-12-16,NCR,NCR2 Metro Manila East,2680,9881,8133
2024-12-16,NOL,NOL5 Bulacan,903,19866,16692
2024-12-16,SOL,SOL1 Laguna/Tanay,20,13214,11209
2024-12-16,SOL,SOL2 Cavite,273,9223,7766
2024-12-16,SOL,SOL2 Cavite,1476,13527,10885
2024-12-16,SOL,SOL2 Cavite,1705,16644,14110
2024-12-16,SOL,SOL2 Cavite,2268,11148,9335
2024-12-17,NCR,NCR1 Metro Manila West,9,16439,13202
2024-12-17,NCR,NCR1 Metro Manila West,11,11052,8995
2024-12-17,NCR,NCR1 Metro Manila West,13,12653,10304
2024-12-17,NCR,NCR1 Metro Manila West,434,15873,12994
2024-12-17,NCR,NCR1 Metro Manila West,1707,12659,10305
2024-12-17,NCR,NCR1 Metro Manila West,1770,10747,8972
2024-12-17,NCR,NCR1 Metro Manila West,2180,12750,9992
2024-12-17,NCR,NCR1 Metro Manila West,2266,25386,20166
2024-12-17,NCR,NCR1 Metro Manila West,3062,16330,12662
2024-12-17,NCR,NCR2 Metro Manila East,7,22222,17771
2024-12-17,NCR,NCR2 Metro Manila East,18,16631,13605
2024-12-17,NCR,NCR2 Metro Manila East,19,12330,9887
2024-12-17,NCR,NCR2 Metro Manila East,1232,17457,14221
2024-12-17,NCR,NCR2 Metro Manila East,1242,19393,15555
2024-12-17,NCR,NCR2 Metro Manila East,1365,21673,17672
2024-12-17,NCR,NCR2 Metro Manila East,2201,10392,8624
2024-12-17,NCR,NCR2 Metro Manila East,2384,15146,12573
2024-12-17,NCR,NCR2 Metro Manila East,2647,13639,10672
2024-12-17,NCR,NCR2 Metro Manila East,2680,9526,7723
2024-12-17,NOL,NOL5 Bulacan,903,21658,17620
2024-12-17,SOL,SOL1 Laguna/Tanay,20,17169,13930
2024-12-17,SOL,SOL2 Cavite,273,10430,8646
2024-12-17,SOL,SOL2 Cavite,1476,13107,10530
2024-12-17,SOL,SOL2 Cavite,1705,17336,14368
2024-12-17,SOL,SOL2 Cavite,2268,13398,10804
2024-12-18,NCR,NCR1 Metro Manila West,9,16964,13481
2024-12-18,NCR,NCR1 Metro Manila West,11,11559,9381
2024-12-18,NCR,NCR1 Metro Manila West,13,15435,12364
2024-12-18,NCR,NCR1 Metro Manila West,434,14853,12173
2024-12-18,NCR,NCR1 Metro Manila West,1707,11903,9837
2024-12-18,NCR,NCR1 Metro Manila West,1770,12036,9748
2024-12-18,NCR,NCR1 Metro Manila West,2180,12358,9896
2024-12-18,NCR,NCR1 Metro Manila West,2266,22040,18212
2024-12-18,NCR,NCR1 Metro Manila West,3062,16973,13172
2024-12-18,NCR,NCR2 Metro Manila East,7,22078,17710
2024-12-18,NCR,NCR2 Metro Manila East,18,17524,14288
2024-12-18,NCR,NCR2 Metro Manila East,19,14265,11457
2024-12-18,NCR,NCR2 Metro Manila East,1232,18775,15200
2024-12-18,NCR,NCR2 Metro Manila East,1242,22258,17377
2024-12-18,NCR,NCR2 Metro Manila East,1365,20782,17231
2024-12-18,NCR,NCR2 Metro Manila East,2201,12990,10418
2024-12-18,NCR,NCR2 Metro Manila East,2384,20014,16006
2024-12-18,NCR,NCR2 Metro Manila East,2647,13343,10730
2024-12-18,NCR,NCR2 Metro Manila East,2680,9260,7572
2024-12-18,NOL,NOL5 Bulacan,903,22911,18793
2024-12-18,SOL,SOL1 Laguna/Tanay,20,17899,14237
2024-12-18,SOL,SOL2 Cavite,273,12654,10112
2024-12-18,SOL,SOL2 Cavite,1476,14065,11154
2024-12-18,SOL,SOL2 Cavite,1705,20742,16968
2024-12-18,SOL,SOL2 Cavite,2268,13143,10744
2024-12-19,NCR,NCR1 Metro Manila West,9,14231,11637
2024-12-19,NCR,NCR1 Metro Manila West,11,10742,8684
2024-12-19,NCR,NCR1 Metro Manila West,13,13319,10898
2024-12-19,NCR,NCR1 Metro Manila West,434,13608,11381
2024-12-19,NCR,NCR1 Metro Manila West,1707,12092,9907
2024-12-19,NCR,NCR1 Metro Manila West,1770,11498,9301
2024-12-19,NCR,NCR1 Metro Manila West,2180,10993,9034
2024-12-19,NCR,NCR1 Metro Manila West,2266,22213,18220
2024-12-19,NCR,NCR1 Metro Manila West,3062,16657,12860
2024-12-19,NCR,NCR2 Metro Manila East,7,21459,17345
2024-12-19,NCR,NCR2 Metro Manila East,18,18556,14956
2024-12-19,NCR,NCR2 Metro Manila East,19,12250,9934
2024-12-19,NCR,NCR2 Metro Manila East,1232,18235,14826
2024-12-19,NCR,NCR2 Metro Manila East,1242,20254,16060
2024-12-19,NCR,NCR2 Metro Manila East,1365,21107,17229
2024-12-19,NCR,NCR2 Metro Manila East,2201,12039,9573
2024-12-19,NCR,NCR2 Metro Manila East,2384,16437,13331
2024-12-19,NCR,NCR2 Metro Manila East,2647,11497,9385
2024-12-19,NCR,NCR2 Metro Manila East,2680,10105,8229
2024-12-19,NOL,NOL5 Bulacan,903,21942,18163
2024-12-19,SOL,SOL1 Laguna/Tanay,20,15236,12337
2024-12-19,SOL,SOL2 Cavite,273,9248,7740
2024-12-19,SOL,SOL2 Cavite,1476,12521,10197
2024-12-19,SOL,SOL2 Cavite,1705,16878,14247
2024-12-19,SOL,SOL2 Cavite,2268,12184,10097
2024-12-20,NCR,NCR1 Metro Manila West,9,14713,11814
2024-12-20,NCR,NCR1 Metro Manila West,11,9050,7421
2024-12-20,NCR,NCR1 Metro Manila West,13,11015,9136
2024-12-20,NCR,NCR1 Metro Manila West,434,14806,12104
2024-12-20,NCR,NCR1 Metro Manila West,1707,10582,8621
2024-12-20,NCR,NCR1 Metro Manila West,1770,9041,7406
2024-12-20,NCR,NCR1 Metro Manila West,2180,9322,7665
2024-12-20,NCR,NCR1 Metro Manila West,2266,19154,15663
2024-12-20,NCR,NCR1 Metro Manila West,3062,16271,12551
2024-12-20,NCR,NCR2 Metro Manila East,7,16083,13015
2024-12-20,NCR,NCR2 Metro Manila East,18,15687,12729
2024-12-20,NCR,NCR2 Metro Manila East,19,9194,7572
2024-12-20,NCR,NCR2 Metro Manila East,1232,14650,12129
2024-12-20,NCR,NCR2 Metro Manila East,1242,16267,13158
2024-12-20,NCR,NCR2 Metro Manila East,1365,18333,15148
2024-12-20,NCR,NCR2 Metro Manila East,2201,9676,7862
2024-12-20,NCR,NCR2 Metro Manila East,2384,12371,10066
2024-12-20,NCR,NCR2 Metro Manila East,2647,8567,7271
2024-12-20,NCR,NCR2 Metro Manila East,2680,8632,7155
2024-12-20,NOL,NOL5 Bulacan,903,19122,15667
2024-12-20,SOL,SOL1 Laguna/Tanay,20,12981,10570
2024-12-20,SOL,SOL2 Cavite,273,9799,8026
2024-12-20,SOL,SOL2 Cavite,1476,11684,9359
2024-12-20,SOL,SOL2 Cavite,1705,16256,13498
2024-12-20,SOL,SOL2 Cavite,2268,10400,8575
2024-12-21,NCR,NCR1 Metro Manila West,9,12049,9702
2024-12-21,NCR,NCR1 Metro Manila West,11,8265,6819
2024-12-21,NCR,NCR1 Metro Manila West,13,10708,8803
2024-12-21,NCR,NCR1 Metro Manila West,434,11739,9762
2024-12-21,NCR,NCR1 Metro Manila West,1707,8909,7374
2024-12-21,NCR,NCR1 Metro Manila West,1770,8953,7240
2024-12-21,NCR,NCR1 Metro Manila West,2180,9467,7690
2024-12-21,NCR,NCR1 Metro Manila West,2266,17686,14616
2024-12-21,NCR,NCR1 Metro Manila West,3062,13812,10601
2024-12-21,NCR,NCR2 Metro Manila East,7,15329,12314
2024-12-21,NCR,NCR2 Metro Manila East,18,14404,11767
2024-12-21,NCR,NCR2 Metro Manila East,19,10024,8182
2024-12-21,NCR,NCR2 Metro Manila East,1232,12738,10709
2024-12-21,NCR,NCR2 Metro Manila East,1242,14240,11418
2024-12-21,NCR,NCR2 Metro Manila East,1365,14543,12374
2024-12-21,NCR,NCR2 Metro Manila East,2201,9970,8012
2024-12-21,NCR,NCR2 Metro Manila East,2384,13422,10769
2024-12-21,NCR,NCR2 Metro Manila East,2647,10208,8292
2024-12-21,NCR,NCR2 Metro Manila East,2680,7046,5969
2024-12-21,NOL,NOL5 Bulacan,903,17577,14552
2024-12-21,SOL,SOL1 Laguna/Tanay,20,12340,10032
2024-12-21,SOL,SOL2 Cavite,273,8422,6906
2024-12-21,SOL,SOL2 Cavite,1476,10818,8752
2024-12-21,SOL,SOL2 Cavite,1705,17151,14106
2024-12-21,SOL,SOL2 Cavite,2268,9775,8166
2024-12-22,NCR,NCR1 Metro Manila West,9,9850,8034
2024-12-22,NCR,NCR1 Metro Manila West,11,6551,5507
2024-12-22,NCR,NCR1 Metro Manila West,13,10389,8573
2024-12-22,NCR,NCR1 Metro Manila West,434,9414,7834
2024-12-22,NCR,NCR1 Metro Manila West,1707,7343,6172
2024-12-22,NCR,NCR1 Metro Manila West,1770,5944,4984
2024-12-22,NCR,NCR1 Metro Manila West,2180,7916,6666
2024-12-22,NCR,NCR1 Metro Manila West,2266,14194,12086
2024-12-22,NCR,NCR1 Metro Manila West,3062,9511,7657
2024-12-22,NCR,NCR2 Metro Manila East,7,10772,9009
2024-12-22,NCR,NCR2 Metro Manila East,18,12177,10073
2024-12-22,NCR,NCR2 Metro Manila East,19,7629,6382
2024-12-22,NCR,NCR2 Metro Manila East,1232,11791,9812
2024-12-22,NCR,NCR2 Metro Manila East,1242,11019,9086
2024-12-22,NCR,NCR2 Metro Manila East,1365,10993,9491
2024-12-22,NCR,NCR2 Metro Manila East,2201,8112,6648
2024-12-22,NCR,NCR2 Metro Manila East,2384,12286,9845
2024-12-22,NCR,NCR2 Metro Manila East,2647,8100,6699
2024-12-22,NCR,NCR2 Metro Manila East,2680,6955,5827
2024-12-22,NOL,NOL5 Bulacan,903,11953,10302
2024-12-22,SOL,SOL1 Laguna/Tanay,20,10704,8876
2024-12-22,SOL,SOL2 Cavite,273,7320,6112
2024-12-22,SOL,SOL2 Cavite,1476,9285,7601
2024-12-22,SOL,SOL2 Cavite,1705,14337,12119
2024-12-22,SOL,SOL2 Cavite,2268,8334,7073
2024-12-23,NCR,NCR1 Metro Manila West,9,9225,7720
2024-12-23,NCR,NCR1 Metro Manila West,11,7349,6178
2024-12-23,NCR,NCR1 Metro Manila West,13,6960,6083
2024-12-23,NCR,NCR1 Metro Manila West,434,11152,9233
2024-12-23,NCR,NCR1 Metro Manila West,1707,6854,5797
2024-12-23,NCR,NCR1 Metro Manila West,1770,9224,7394
2024-12-23,NCR,NCR1 Metro Manila West,2180,6068,5204
2024-12-23,NCR,NCR1 Metro Manila West,2266,14089,12188
2024-12-23,NCR,NCR1 Metro Manila West,3062,12236,9461
2024-12-23,NCR,NCR2 Metro Manila East,7,15117,11943
2024-12-23,NCR,NCR2 Metro Manila East,18,13201,10885
2024-12-23,NCR,NCR2 Metro Manila East,19,7083,6107
2024-12-23,NCR,NCR2 Metro Manila East,1232,10955,9371
2024-12-23,NCR,NCR2 Metro Manila East,1242,11765,9719
2024-12-23,NCR,NCR2 Metro Manila East,1365,17730,14706
2024-12-23,NCR,NCR2 Metro Manila East,2201,7528,6291
2024-12-23,NCR,NCR2 Metro Manila East,2384,10061,8387
2024-12-23,NCR,NCR2 Metro Manila East,2647,5630,4964
2024-12-23,NCR,NCR2 Metro Manila East,2680,6050,5173
2024-12-23,NOL,NOL5 Bulacan,903,10246,8613
2024-12-23,SOL,SOL1 Laguna/Tanay,20,11411,9353
2024-12-23,SOL,SOL2 Cavite,273,5980,5205
2024-12-23,SOL,SOL2 Cavite,1476,7911,6649
2024-12-23,SOL,SOL2 Cavite,1705,10274,9015
2024-12-23,SOL,SOL2 Cavite,2268,6920,6023
2024-12-24,NCR,NCR1 Metro Manila West,9,8615,7225
2024-12-24,NCR,NCR1 Metro Manila West,11,6878,5910
2024-12-24,NCR,NCR1 Metro Manila West,13,7867,6875
2024-12-24,NCR,NCR1 Metro Manila West,434,5747,5089
2024-12-24,NCR,NCR1 Metro Manila West,1707,4875,4348
2024-12-24,NCR,NCR1 Metro Manila West,1770,5246,4368
2024-12-24,NCR,NCR1 Metro Manila West,2180,6636,5753
2024-12-24,NCR,NCR1 Metro Manila West,2266,13236,11411
2024-12-24,NCR,NCR1 Metro Manila West,3062,7380,6178
2024-12-24,NCR,NCR2 Metro Manila East,7,7017,6112
2024-12-24,NCR,NCR2 Metro Manila East,18,5790,5148
2024-12-24,NCR,NCR2 Metro Manila East,19,7495,6333
2024-12-24,NCR,NCR2 Metro Manila East,1232,9246,8122
2024-12-24,NCR,NCR2 Metro Manila East,1242,10914,9025
2024-12-24,NCR,NCR2 Metro Manila East,1365,11873,10279
2024-12-24,NCR,NCR2 Metro Manila East,2201,6722,5728
2024-12-24,NCR,NCR2 Metro Manila East,2384,10572,8749
2024-12-24,NCR,NCR2 Metro Manila East,2647,7780,6603
2024-12-24,NCR,NCR2 Metro Manila East,2680,5140,4442
2024-12-24,NOL,NOL5 Bulacan,903,8591,7385
2024-12-24,SOL,SOL1 Laguna/Tanay,20,7361,6317
2024-12-24,SOL,SOL2 Cavite,273,6179,5323
2024-12-24,SOL,SOL2 Cavite,1476,6916,5943
2024-12-24,SOL,SOL2 Cavite,1705,13435,11459
2024-12-24,SOL,SOL2 Cavite,2268,7532,6440
2024-12-25,NCR,NCR2 Metro Manila East,7,941,866
2024-12-25,SOL,SOL2 Cavite,1705,5,5
2024-12-26,NCR,NCR1 Metro Manila West,9,6144,5427
2024-12-26,NCR,NCR1 Metro Manila West,11,2890,2578
2024-12-26,NCR,NCR1 Metro Manila West,13,6580,5855
2024-12-26,NCR,NCR1 Metro Manila West,434,6780,5744
2024-12-26,NCR,NCR1 Metro Manila West,1707,5956,5225
2024-12-26,NCR,NCR1 Metro Manila West,1770,5740,4771
2024-12-26,NCR,NCR1 Metro Manila West,2180,4038,3651
2024-12-26,NCR,NCR1 Metro Manila West,2266,12126,10646
2024-12-26,NCR,NCR1 Metro Manila West,3062,8580,6890
2024-12-26,NCR,NCR2 Metro Manila East,7,11075,8875
2024-12-26,NCR,NCR2 Metro Manila East,18,10432,8683
2024-12-26,NCR,NCR2 Metro Manila East,19,5836,5120
2024-12-26,NCR,NCR2 Metro Manila East,1232,10279,8872
2024-12-26,NCR,NCR2 Metro Manila East,1242,9261,7822
2024-12-26,NCR,NCR2 Metro Manila East,1365,9591,8410
2024-12-26,NCR,NCR2 Metro Manila East,2201,6301,5383
2024-12-26,NCR,NCR2 Metro Manila East,2384,8810,7588
2024-12-26,NCR,NCR2 Metro Manila East,2647,5370,4799
2024-12-26,NCR,NCR2 Metro Manila East,2680,5034,4394
2024-12-26,NOL,NOL5 Bulacan,903,7096,6319
2024-12-26,SOL,SOL1 Laguna/Tanay,20,5371,4755
2024-12-26,SOL,SOL2 Cavite,273,4302,3869
2024-12-26,SOL,SOL2 Cavite,1476,5125,4499
2024-12-26,SOL,SOL2 Cavite,1705,10179,8926
2024-12-26,SOL,SOL2 Cavite,2268,5859,5171
2024-12-27,NCR,NCR1 Metro Manila West,9,13174,10694
2024-12-27,NCR,NCR1 Metro Manila West,11,9319,7787
2024-12-27,NCR,NCR1 Metro Manila West,13,9088,7858
2024-12-27,NCR,NCR1 Metro Manila West,434,11572,9740
2024-12-27,NCR,NCR1 Metro Manila West,1707,9470,7937
2024-12-27,NCR,NCR1 Metro Manila West,1770,10589,8293
2024-12-27,NCR,NCR1 Metro Manila West,2180,10258,8559
2024-12-27,NCR,NCR1 Metro Manila West,2266,18542,15633
2024-12-27,NCR,NCR1 Metro Manila West,3062,15579,12226
2024-12-27,NCR,NCR2 Metro Manila East,7,13326,11017
2024-12-27,NCR,NCR2 Metro Manila East,18,14340,11988
2024-12-27,NCR,NCR2 Metro Manila East,19,9407,7874
2024-12-27,NCR,NCR2 Metro Manila East,1232,12366,10572
2024-12-27,NCR,NCR2 Metro Manila East,1242,12976,10851
2024-12-27,NCR,NCR2 Metro Manila East,1365,17570,14825
2024-12-27,NCR,NCR2 Metro Manila East,2201,8097,6933
2024-12-27,NCR,NCR2 Metro Manila East,2384,10977,9409
2024-12-27,NCR,NCR2 Metro Manila East,2647,10065,8286
2024-12-27,NCR,NCR2 Metro Manila East,2680,6109,5350
2024-12-27,NOL,NOL5 Bulacan,903,12305,10230
2024-12-27,SOL,SOL1 Laguna/Tanay,20,16257,13080
2024-12-27,SOL,SOL2 Cavite,273,6399,5542
2024-12-27,SOL,SOL2 Cavite,1476,11369,9470
2024-12-27,SOL,SOL2 Cavite,1705,14792,12706
2024-12-27,SOL,SOL2 Cavite,2268,8210,7134
2024-12-28,NCR,NCR1 Metro Manila West,9,13412,10919
2024-12-28,NCR,NCR1 Metro Manila West,11,8543,7146
2024-12-28,NCR,NCR1 Metro Manila West,13,12780,10746
2024-12-28,NCR,NCR1 Metro Manila West,434,10892,9291
2024-12-28,NCR,NCR1 Metro Manila West,1707,9469,7928
2024-12-28,NCR,NCR1 Metro Manila West,1770,8393,6850
2024-12-28,NCR,NCR1 Metro Manila West,2180,9930,8326
2024-12-28,NCR,NCR1 Metro Manila West,2266,20781,17414
2024-12-28,NCR,NCR1 Metro Manila West,3062,13715,10994
2024-12-28,NCR,NCR2 Metro Manila East,7,15719,12509
2024-12-28,NCR,NCR2 Metro Manila East,18,14513,12170
2024-12-28,NCR,NCR2 Metro Manila East,19,10186,8448
2024-12-28,NCR,NCR2 Metro Manila East,1232,11515,9894
2024-12-28,NCR,NCR2 Metro Manila East,1242,15837,12951
2024-12-28,NCR,NCR2 Metro Manila East,1365,18965,15666
2024-12-28,NCR,NCR2 Metro Manila East,2201,12993,10413
2024-12-28,NCR,NCR2 Metro Manila East,2384,15362,12663
2024-12-28,NCR,NCR2 Metro Manila East,2647,10934,9069
2024-12-28,NCR,NCR2 Metro Manila East,2680,7540,6255
2024-12-28,NOL,NOL5 Bulacan,903,14219,11738
2024-12-28,SOL,SOL1 Laguna/Tanay,20,14959,12032
2024-12-28,SOL,SOL2 Cavite,273,9833,8256
2024-12-28,SOL,SOL2 Cavite,1476,11628,9481
2024-12-28,SOL,SOL2 Cavite,1705,16935,14296
2024-12-28,SOL,SOL2 Cavite,2268,11559,9636
2024-12-29,NCR,NCR1 Metro Manila West,9,12208,10091
2024-12-29,NCR,NCR1 Metro Manila West,11,7360,6305
2024-12-29,NCR,NCR1 Metro Manila West,13,12790,10620
2024-12-29,NCR,NCR1 Metro Manila West,434,10335,8793
2024-12-29,NCR,NCR1 Metro Manila West,1707,7718,6668
2024-12-29,NCR,NCR1 Metro Manila West,1770,8769,7323
2024-12-29,NCR,NCR1 Metro Manila West,2180,8576,7259
2024-12-29,NCR,NCR1 Metro Manila West,2266,15167,13193
2024-12-29,NCR,NCR1 Metro Manila West,3062,14787,11671
2024-12-29,NCR,NCR2 Metro Manila East,7,11755,10071
2024-12-29,NCR,NCR2 Metro Manila East,18,13568,11540
2024-12-29,NCR,NCR2 Metro Manila East,19,9113,7635
2024-12-29,NCR,NCR2 Metro Manila East,1232,12356,10632
2024-12-29,NCR,NCR2 Metro Manila East,1242,11930,10055
2024-12-29,NCR,NCR2 Metro Manila East,1365,16167,13667
2024-12-29,NCR,NCR2 Metro Manila East,2201,9621,8030
2024-12-29,NCR,NCR2 Metro Manila East,2384,15851,12933
2024-12-29,NCR,NCR2 Metro Manila East,2647,8731,7405
2024-12-29,NCR,NCR2 Metro Manila East,2680,8716,7219
2024-12-29,NOL,NOL5 Bulacan,903,13593,11319
2024-12-29,SOL,SOL1 Laguna/Tanay,20,13118,10847
2024-12-29,SOL,SOL2 Cavite,273,10245,8461
2024-12-29,SOL,SOL2 Cavite,1476,10840,9020
2024-12-29,SOL,SOL2 Cavite,1705,16650,14085
2024-12-29,SOL,SOL2 Cavite,2268,10295,8728
2024-12-30,NCR,NCR1 Metro Manila West,9,9391,7999
2024-12-30,NCR,NCR1 Metro Manila West,11,6878,5890
2024-12-30,NCR,NCR1 Metro Manila West,13,9180,7864
2024-12-30,NCR,NCR1 Metro Manila West,434,11609,9666
2024-12-30,NCR,NCR1 Metro Manila West,1707,6447,5501
2024-12-30,NCR,NCR1 Metro Manila West,1770,8897,7100
2024-12-30,NCR,NCR1 Metro Manila West,2180,6613,5733
2024-12-30,NCR,NCR1 Metro Manila West,2266,16586,14298
2024-12-30,NCR,NCR1 Metro Manila West,3062,11699,9629
2024-12-30,NCR,NCR2 Metro Manila East,7,12611,10228
2024-12-30,NCR,NCR2 Metro Manila East,18,12711,10673
2024-12-30,NCR,NCR2 Metro Manila East,19,7490,6463
2024-12-30,NCR,NCR2 Metro Manila East,1232,11767,10142
2024-12-30,NCR,NCR2 Metro Manila East,1242,9771,8326
2024-12-30,NCR,NCR2 Metro Manila East,1365,15183,12928
2024-12-30,NCR,NCR2 Metro Manila East,2201,8304,7089
2024-12-30,NCR,NCR2 Metro Manila East,2384,13254,11109
2024-12-30,NCR,NCR2 Metro Manila East,2647,7853,6767
2024-12-30,NCR,NCR2 Metro Manila East,2680,6918,5850
2024-12-30,NOL,NOL5 Bulacan,903,11882,9996
2024-12-30,SOL,SOL1 Laguna/Tanay,20,9854,8415
2024-12-30,SOL,SOL2 Cavite,273,7249,6243
2024-12-30,SOL,SOL2 Cavite,1476,9575,7958
2024-12-30,SOL,SOL2 Cavite,1705,16871,14374
2024-12-30,SOL,SOL2 Cavite,2268,8265,7168
2024-12-31,NCR,NCR1 Metro Manila West,9,6240,5420
2024-12-31,NCR,NCR1 Metro Manila West,11,3677,3252
2024-12-31,NCR,NCR1 Metro Manila West,13,6172,5481
2024-12-31,NCR,NCR1 Metro Manila West,434,5934,5189
2024-12-31,NCR,NCR1 Metro Manila West,1707,4313,3862
2024-12-31,NCR,NCR1 Metro Manila West,1770,4963,4285
2024-12-31,NCR,NCR1 Metro Manila West,2180,4144,3702
2024-12-31,NCR,NCR1 Metro Manila West,2266,9268,8380
2024-12-31,NCR,NCR1 Metro Manila West,3062,6992,6044
2024-12-31,NCR,NCR2 Metro Manila East,7,7924,6749
2024-12-31,NCR,NCR2 Metro Manila East,18,4970,4540
2024-12-31,NCR,NCR2 Metro Manila East,19,6146,5267
2024-12-31,NCR,NCR2 Metro Manila East,1232,7277,6452
2024-12-31,NCR,NCR2 Metro Manila East,1242,4603,4192
2024-12-31,NCR,NCR2 Metro Manila East,1365,7997,7036
2024-12-31,NCR,NCR2 Metro Manila East,2201,6301,5477
2024-12-31,NCR,NCR2 Metro Manila East,2384,10168,8689
2024-12-31,NCR,NCR2 Metro Manila East,2647,7045,6081
2024-12-31,NCR,NCR2 Metro Manila East,2680,5716,4928
2024-12-31,NOL,NOL5 Bulacan,903,8792,7634
2024-12-31,SOL,SOL1 Laguna/Tanay,20,7109,6171
2024-12-31,SOL,SOL2 Cavite,273,7473,6355
2024-12-31,SOL,SOL2 Cavite,1476,9434,7756
2024-12-31,SOL,SOL2 Cavite,1705,13036,11265
2024-12-31,SOL,SOL2 Cavite,2268,8622,7316
