report_date,region,area_cluster,station_id,rr_pu_vol,rr_users
2024-12-02,NCR,NCR2 Metro Manila East,1365,111,95
2024-12-02,NCR,NCR2 Metro Manila East,2201,65,57
2024-12-02,NCR,NCR2 Metro Manila East,2384,45,41
2024-12-02,NCR,NCR2 Metro Manila East,2647,52,40
2024-12-02,NCR,NCR2 Metro Manila East,2680,36,30
2024-12-02,NOL,NOL5 Bulacan,903,56,52
2024-12-02,SOL,SOL1 Laguna/Tanay,20,47,41
2024-12-02,SOL,SOL2 Cavite,273,38,36
2024-12-02,SOL,SOL2 Cavite,1476,54,48
2024-12-02,SOL,SOL2 Cavite,1705,61,48
2024-12-02,SOL,SOL2 Cavite,2268,72,64
2024-12-03,NCR,NCR1 Metro Manila West,9,70,58
2024-12-03,NCR,NCR1 Metro Manila West,11,56,46
2024-12-03,NCR,NCR1 Metro Manila West,13,55,53
2024-12-03,NCR,NCR1 Metro Manila West,434,69,59
2024-12-03,NCR,NCR1 Metro Manila West,1707,38,33
2024-12-03,NCR,NCR1 Metro Manila West,1770,58,50
2024-12-03,NCR,NCR1 Metro Manila West,2180,58,45
2024-12-03,NCR,NCR1 Metro Manila West,2266,85,68
2024-12-03,NCR,NCR1 Metro Manila West,3062,59,50
2024-12-03,NCR,NCR2 Metro Manila East,7,102,86
2024-12-03,NCR,NCR2 Metro Manila East,18,60,48
2024-12-03,NCR,NCR2 Metro Manila East,19,69,61
2024-12-03,NCR,NCR2 Metro Manila East,1232,48,37
2024-12-03,NCR,NCR2 Metro Manila East,1242,96,79
2024-12-03,NCR,NCR2 Metro Manila East,1365,71,67
2024-12-03,NCR,NCR2 Metro Manila East,2201,84,72
2024-12-03,NCR,NCR2 Metro Manila East,2384,45,40
2024-12-03,NCR,NCR2 Metro Manila East,2647,66,59
2024-12-03,NCR,NCR2 Metro Manila East,2680,38,35
2024-12-03,NOL,NOL5 Bulacan,903,57,52
2024-12-03,SOL,SOL1 Laguna/Tanay,20,59,53
2024-12-03,SOL,SOL2 Cavite,273,40,32
2024-12-03,SOL,SOL2 Cavite,1476,38,36
2024-12-03,SOL,SOL2 Cavite,1705,70,60
2024-12-03,SOL,SOL2 Cavite,2268,51,45
2024-12-04,NCR,NCR1 Metro Manila West,9,61,52
2024-12-04,NCR,NCR1 Metro Manila West,11,57,52
2024-12-04,NCR,NCR1 Metro Manila West,13,65,60
2024-12-04,NCR,NCR1 Metro Manila West,434,90,72
2024-12-04,NCR,NCR1 Metro Manila West,1707,48,44
2024-12-04,NCR,NCR1 Metro Manila West,1770,73,66
2024-12-04,NCR,NCR1 Metro Manila West,2180,53,47
2024-12-04,NCR,NCR1 Metro Manila West,2266,111,99
2024-12-04,NCR,NCR1 Metro Manila West,3062,63,53
2024-12-04,NCR,NCR2 Metro Manila East,7,75,67
2024-12-04,NCR,NCR2 Metro Manila East,18,53,49
2024-12-04,NCR,NCR2 Metro Manila East,19,47,40
2024-12-04,NCR,NCR2 Metro Manila East,1232,41,34
2024-12-04,NCR,NCR2 Metro Manila East,1242,99,81
2024-12-04,NCR,NCR2 Metro Manila East,1365,72,66
2024-12-04,NCR,NCR2 Metro Manila East,2201,74,63
2024-12-04,NCR,NCR2 Metro Manila East,2384,40,37
2024-12-04,NCR,NCR2 Metro Manila East,2647,59,54
2024-12-04,NCR,NCR2 Metro Manila East,2680,45,44
2024-12-04,NOL,NOL5 Bulacan,903,100,83
2024-12-04,SOL,SOL1 Laguna/Tanay,20,98,81
2024-12-04,SOL,SOL2 Cavite,273,43,37
2024-12-04,SOL,SOL2 Cavite,1476,44,40
2024-12-04,SOL,SOL2 Cavite,1705,56,45
2024-12-04,SOL,SOL2 Cavite,2268,76,66
2024-12-05,NCR,NCR1 Metro Manila West,9,85,77
2024-12-05,NCR,NCR1 Metro Manila West,11,53,45
2024-12-05,NCR,NCR1 Metro Manila West,13,61,54
2024-12-05,NCR,NCR1 Metro Manila West,434,60,54
2024-12-05,NCR,NCR1 Metro Manila West,1707,42,38
2024-12-05,NCR,NCR1 Metro Manila West,1770,71,60
2024-12-05,NCR,NCR1 Metro Manila West,2180,74,59
2024-12-05,NCR,NCR1 Metro Manila West,2266,108,90
2024-12-05,NCR,NCR1 Metro Manila West,3062,63,56
2024-12-05,NCR,NCR2 Metro Manila East,7,132,104
2024-12-05,NCR,NCR2 Metro Manila East,18,66,61
2024-12-05,NCR,NCR2 Metro Manila East,19,67,54
2024-12-05,NCR,NCR2 Metro Manila East,1232,88,79
2024-12-05,NCR,NCR2 Metro Manila East,1242,93,75
2024-12-05,NCR,NCR2 Metro Manila East,1365,97,85
2024-12-05,NCR,NCR2 Metro Manila East,2201,91,74
2024-12-05,NCR,NCR2 Metro Manila East,2384,61,59
2024-12-05,NCR,NCR2 Metro Manila East,2647,79,68
2024-12-05,NCR,NCR2 Metro Manila East,2680,38,30
2024-12-05,NOL,NOL5 Bulacan,903,80,64
2024-12-05,SOL,SOL1 Laguna/Tanay,20,64,52
2024-12-05,SOL,SOL2 Cavite,273,57,51
2024-12-05,SOL,SOL2 Cavite,1476,54,47
2024-12-05,SOL,SOL2 Cavite,1705,74,66
2024-12-05,SOL,SOL2 Cavite,2268,64,57
2024-12-06,NCR,NCR1 Metro Manila West,9,65,59
2024-12-06,NCR,NCR1 Metro Manila West,11,42,36
2024-12-06,NCR,NCR1 Metro Manila West,13,59,54
2024-12-06,NCR,NCR1 Metro Manila West,434,111,97
2024-12-06,NCR,NCR1 Metro Manila West,1707,58,49
2024-12-06,NCR,NCR1 Metro Manila West,1770,51,43
2024-12-06,NCR,NCR1 Metro Manila West,2180,64,53
2024-12-06,NCR,NCR1 Metro Manila West,2266,101,91
2024-12-06,NCR,NCR1 Metro Manila West,3062,64,53
2024-12-06,NCR,NCR2 Metro Manila East,7,117,101
2024-12-06,NCR,NCR2 Metro Manila East,18,74,62
2024-12-06,NCR,NCR2 Metro Manila East,19,72,56
2024-12-06,NCR,NCR2 Metro Manila East,1232,78,67
2024-12-06,NCR,NCR2 Metro Manila East,1242,100,85
2024-12-06,NCR,NCR2 Metro Manila East,1365,109,90
2024-12-06,NCR,NCR2 Metro Manila East,2201,88,81
2024-12-06,NCR,NCR2 Metro Manila East,2384,69,59
2024-12-06,NCR,NCR2 Metro Manila East,2647,51,45
2024-12-06,NCR,NCR2 Metro Manila East,2680,38,35
2024-12-06,NOL,NOL5 Bulacan,903,89,84
2024-12-06,SOL,SOL1 Laguna/Tanay,20,64,58
2024-12-06,SOL,SOL2 Cavite,273,57,50
2024-12-06,SOL,SOL2 Cavite,1476,67,61
2024-12-06,SOL,SOL2 Cavite,1705,81,74
2024-12-06,SOL,SOL2 Cavite,2268,80,64
2024-12-07,NCR,NCR1 Metro Manila West,9,70,60
2024-12-07,NCR,NCR1 Metro Manila West,11,48,43
2024-12-07,NCR,NCR1 Metro Manila West,13,63,53
2024-12-07,NCR,NCR1 Metro Manila West,434,102,79
2024-12-07,NCR,NCR1 Metro Manila West,1707,38,31
2024-12-07,NCR,NCR1 Metro Manila West,1770,52,45
2024-12-07,NCR,NCR1 Metro Manila West,2180,49,38
2024-12-07,NCR,NCR1 Metro Manila West,2266,101,87
2024-12-07,NCR,NCR1 Metro Manila West,3062,71,58
2024-12-07,NCR,NCR2 Metro Manila East,7,107,82
2024-12-07,NCR,NCR2 Metro Manila East,18,45,41
2024-12-07,NCR,NCR2 Metro Manila East,19,48,34
2024-12-07,NCR,NCR2 Metro Manila East,1232,63,56
2024-12-07,NCR,NCR2 Metro Manila East,1242,75,61
2024-12-07,NCR,NCR2 Metro Manila East,1365,73,70
2024-12-07,NCR,NCR2 Metro Manila East,2201,73,63
2024-12-07,NCR,NCR2 Metro Manila East,2384,59,52
2024-12-07,NCR,NCR2 Metro Manila East,2647,45,41
2024-12-07,NCR,NCR2 Metro Manila East,2680,34,30
2024-12-07,NOL,NOL5 Bulacan,903,58,56
2024-12-07,SOL,SOL1 Laguna/Tanay,20,64,55
2024-12-07,SOL,SOL2 Cavite,273,57,53
2024-12-07,SOL,SOL2 Cavite,1476,53,48
2024-12-07,SOL,SOL2 Cavite,1705,68,62
2024-12-07,SOL,SOL2 Cavite,2268,60,57
2024-12-08,NCR,NCR1 Metro Manila West,9,76,63
2024-12-08,NCR,NCR1 Metro Manila West,11,49,45
2024-12-08,NCR,NCR1 Metro Manila West,13,56,50
2024-12-08,NCR,NCR1 Metro Manila West,434,53,46
2024-12-08,NCR,NCR1 Metro Manila West,1707,37,33
2024-12-08,NCR,NCR1 Metro Manila West,1770,37,34
2024-12-08,NCR,NCR1 Metro Manila West,2180,48,41
2024-12-08,NCR,NCR1 Metro Manila West,2266,83,75
2024-12-08,NCR,NCR1 Metro Manila West,3062,42,38
2024-12-08,NCR,NCR2 Metro Manila East,7,61,52
2024-12-08,NCR,NCR2 Metro Manila East,18,55,47
2024-12-08,NCR,NCR2 Metro Manila East,19,52,46
2024-12-08,NCR,NCR2 Metro Manila East,1232,45,39
2024-12-08,NCR,NCR2 Metro Manila East,1242,59,49
2024-12-08,NCR,NCR2 Metro Manila East,1365,61,57
2024-12-08,NCR,NCR2 Metro Manila East,2201,59,48
2024-12-08,NCR,NCR2 Metro Manila East,2384,55,50
2024-12-08,NCR,NCR2 Metro Manila East,2647,51,44
2024-12-08,NCR,NCR2 Metro Manila East,2680,36,33
2024-12-08,NOL,NOL5 Bulacan,903,64,60
2024-12-08,SOL,SOL1 Laguna/Tanay,20,56,53
2024-12-08,SOL,SOL2 Cavite,273,40,40
2024-12-08,SOL,SOL2 Cavite,1476,41,39
2024-12-08,SOL,SOL2 Cavite,1705,36,33
2024-12-08,SOL,SOL2 Cavite,2268,67,55
2024-12-09,NCR,NCR1 Metro Manila West,9,85,66
2024-12-09,NCR,NCR1 Metro Manila West,11,47,41
2024-12-09,NCR,NCR1 Metro Manila West,13,62,54
2024-12-09,NCR,NCR1 Metro Manila West,434,65,52
2024-12-09,NCR,NCR1 Metro Manila West,1707,44,39
2024-12-09,NCR,NCR1 Metro Manila West,1770,67,61
2024-12-09,NCR,NCR1 Metro Manila West,2180,78,66
2024-12-09,NCR,NCR1 Metro Manila West,2266,87,73
2024-12-09,NCR,NCR1 Metro Manila West,3062,52,41
2024-12-09,NCR,NCR2 Metro Manila East,7,99,84
2024-12-09,NCR,NCR2 Metro Manila East,18,71,57
2024-12-09,NCR,NCR2 Metro Manila East,19,56,49
2024-12-09,NCR,NCR2 Metro Manila East,1232,51,44
2024-12-09,NCR,NCR2 Metro Manila East,1242,66,53
2024-12-09,NCR,NCR2 Metro Manila East,1365,100,88
2024-12-09,NCR,NCR2 Metro Manila East,2201,68,53
2024-12-09,NCR,NCR2 Metro Manila East,2384,54,49
2024-12-09,NCR,NCR2 Metro Manila East,2647,58,46
2024-12-09,NCR,NCR2 Metro Manila East,2680,36,30
2024-12-09,NOL,NOL5 Bulacan,903,72,62
2024-12-09,SOL,SOL1 Laguna/Tanay,20,62,52
2024-12-09,SOL,SOL2 Cavite,273,54,38
2024-12-09,SOL,SOL2 Cavite,1476,58,47
2024-12-09,SOL,SOL2 Cavite,1705,68,60
2024-12-09,SOL,SOL2 Cavite,2268,51,49
2024-12-10,NCR,NCR1 Metro Manila West,9,74,55
2024-12-10,NCR,NCR1 Metro Manila West,11,58,51
2024-12-10,NCR,NCR1 Metro Manila West,13,55,43
2024-12-10,NCR,NCR1 Metro Manila West,434,86,69
2024-12-10,NCR,NCR1 Metro Manila West,1707,52,41
2024-12-10,NCR,NCR1 Metro Manila West,1770,55,45
2024-12-10,NCR,NCR1 Metro Manila West,2180,55,48
2024-12-10,NCR,NCR1 Metro Manila West,2266,84,71
2024-12-10,NCR,NCR1 Metro Manila West,3062,71,63
2024-12-10,NCR,NCR2 Metro Manila East,7,108,84
2024-12-10,NCR,NCR2 Metro Manila East,18,66,57
2024-12-10,NCR,NCR2 Metro Manila East,19,65,48
2024-12-10,NCR,NCR2 Metro Manila East,1232,61,55
2024-12-10,NCR,NCR2 Metro Manila East,1242,82,65
2024-12-10,NCR,NCR2 Metro Manila East,1365,99,83
2024-12-10,NCR,NCR2 Metro Manila East,2201,59,51
2024-12-10,NCR,NCR2 Metro Manila East,2384,50,41
2024-12-10,NCR,NCR2 Metro Manila East,2647,51,49
2024-12-10,NCR,NCR2 Metro Manila East,2680,30,29
2024-12-10,NOL,NOL5 Bulacan,903,79,61
2024-12-10,SOL,SOL1 Laguna/Tanay,20,75,61
2024-12-10,SOL,SOL2 Cavite,273,59,52
2024-12-10,SOL,SOL2 Cavite,1476,62,54
2024-12-10,SOL,SOL2 Cavite,1705,72,68
2024-12-10,SOL,SOL2 Cavite,2268,54,46
2024-12-11,NCR,NCR1 Metro Manila West,9,82,69
2024-12-11,NCR,NCR1 Metro Manila West,11,54,46
2024-12-11,NCR,NCR1 Metro Manila West,13,66,57
2024-12-11,NCR,NCR1 Metro Manila West,434,83,65
2024-12-11,NCR,NCR1 Metro Manila West,1707,44,40
2024-12-11,NCR,NCR1 Metro Manila West,1770,51,38
2024-12-11,NCR,NCR1 Metro Manila West,2180,59,52
2024-12-11,NCR,NCR1 Metro Manila West,2266,111,97
2024-12-11,NCR,NCR1 Metro Manila West,3062,81,67
2024-12-11,NCR,NCR2 Metro Manila East,7,107,88
2024-12-11,NCR,NCR2 Metro Manila East,18,70,65
2024-12-11,NCR,NCR2 Metro Manila East,19,54,49
2024-12-11,NCR,NCR2 Metro Manila East,1232,83,72
2024-12-11,NCR,NCR2 Metro Manila East,1242,106,83
2024-12-11,NCR,NCR2 Metro Manila East,1365,81,67
2024-12-11,NCR,NCR2 Metro Manila East,2201,75,64
2024-12-11,NCR,NCR2 Metro Manila East,2384,45,42
2024-12-11,NCR,NCR2 Metro Manila East,2647,60,53
2024-12-11,NCR,NCR2 Metro Manila East,2680,41,36
2024-12-11,NOL,NOL5 Bulacan,903,87,77
2024-12-11,SOL,SOL1 Laguna/Tanay,20,88,76
2024-12-11,SOL,SOL2 Cavite,273,54,46
2024-12-11,SOL,SOL2 Cavite,1476,52,43
2024-12-11,SOL,SOL2 Cavite,1705,88,72
2024-12-11,SOL,SOL2 Cavite,2268,57,47
2024-12-12,NCR,NCR1 Metro Manila West,9,60,49
2024-12-12,NCR,NCR1 Metro Manila West,11,52,49
2024-12-12,NCR,NCR1 Metro Manila West,13,69,60
2024-12-12,NCR,NCR1 Metro Manila West,434,107,91
2024-12-12,NCR,NCR1 Metro Manila West,1707,53,47
2024-12-12,NCR,NCR1 Metro Manila West,1770,66,59
2024-12-12,NCR,NCR1 Metro Manila West,2180,73,64
2024-12-12,NCR,NCR1 Metro Manila West,2266,123,108
2024-12-12,NCR,NCR1 Metro Manila West,3062,75,65
2024-12-12,NCR,NCR2 Metro Manila East,7,84,73
2024-12-12,NCR,NCR2 Metro Manila East,18,64,59
2024-12-12,NCR,NCR2 Metro Manila East,19,55,47
2024-12-12,NCR,NCR2 Metro Manila East,1232,77,69
2024-12-12,NCR,NCR2 Metro Manila East,1242,116,98
2024-12-12,NCR,NCR2 Metro Manila East,1365,98,83
2024-12-12,NCR,NCR2 Metro Manila East,2201,58,47
2024-12-12,NCR,NCR2 Metro Manila East,2384,58,51
2024-12-12,NCR,NCR2 Metro Manila East,2647,65,58
2024-12-12,NCR,NCR2 Metro Manila East,2680,38,38
2024-12-12,NOL,NOL5 Bulacan,903,76,66
2024-12-12,SOL,SOL1 Laguna/Tanay,20,85,71
2024-12-12,SOL,SOL2 Cavite,273,40,37
2024-12-12,SOL,SOL2 Cavite,1476,49,45
2024-12-12,SOL,SOL2 Cavite,1705,80,69
2024-12-12,SOL,SOL2 Cavite,2268,71,62
2024-12-13,NCR,NCR1 Metro Manila West,9,87,74
2024-12-13,NCR,NCR1 Metro Manila West,11,37,32
2024-12-13,NCR,NCR1 Metro Manila West,13,61,52
2024-12-13,NCR,NCR1 Metro Manila West,434,112,96
2024-12-13,NCR,NCR1 Metro Manila West,1707,51,42
2024-12-13,NCR,NCR1 Metro Manila West,1770,56,49
2024-12-13,NCR,NCR1 Metro Manila West,2180,63,52
2024-12-13,NCR,NCR1 Metro Manila West,2266,104,93
2024-12-13,NCR,NCR1 Metro Manila West,3062,84,69
2024-12-13,NCR,NCR2 Metro Manila East,7,121,99
2024-12-13,NCR,NCR2 Metro Manila East,18,71,64
2024-12-13,NCR,NCR2 Metro Manila East,19,92,77
2024-12-13,NCR,NCR2 Metro Manila East,1232,71,61
2024-12-13,NCR,NCR2 Metro Manila East,1242,116,91
2024-12-13,NCR,NCR2 Metro Manila East,1365,105,89
2024-12-13,NCR,NCR2 Metro Manila East,2201,80,70
2024-12-13,NCR,NCR2 Metro Manila East,2384,66,60
2024-12-13,NCR,NCR2 Metro Manila East,2647,66,59
2024-12-13,NCR,NCR2 Metro Manila East,2680,49,44
2024-12-13,NOL,NOL5 Bulacan,903,81,71
2024-12-13,SOL,SOL1 Laguna/Tanay,20,79,72
2024-12-13,SOL,SOL2 Cavite,273,57,52
2024-12-13,SOL,SOL2 Cavite,1476,50,47
2024-12-13,SOL,SOL2 Cavite,1705,78,75
2024-12-13,SOL,SOL2 Cavite,2268,75,70
2024-12-14,NCR,NCR1 Metro Manila West,9,77,67
2024-12-14,NCR,NCR1 Metro Manila West,11,57,57
2024-12-14,NCR,NCR1 Metro Manila West,13,85,78
2024-12-14,NCR,NCR1 Metro Manila West,434,97,85
2024-12-14,NCR,NCR1 Metro Manila West,1707,68,62
2024-12-14,NCR,NCR1 Metro Manila West,1770,44,36
2024-12-14,NCR,NCR1 Metro Manila West,2180,59,48
2024-12-14,NCR,NCR1 Metro Manila West,2266,107,95
2024-12-14,NCR,NCR1 Metro Manila West,3062,79,71
2024-12-14,NCR,NCR2 Metro Manila East,7,101,80
2024-12-14,NCR,NCR2 Metro Manila East,18,71,59
2024-12-14,NCR,NCR2 Metro Manila East,19,74,65
2024-12-14,NCR,NCR2 Metro Manila East,1232,76,66
2024-12-14,NCR,NCR2 Metro Manila East,1242,99,78
2024-12-14,NCR,NCR2 Metro Manila East,1365,109,95
2024-12-14,NCR,NCR2 Metro Manila East,2201,107,91
2024-12-14,NCR,NCR2 Metro Manila East,2384,80,71
2024-12-14,NCR,NCR2 Metro Manila East,2647,73,68
2024-12-14,NCR,NCR2 Metro Manila East,2680,45,41
2024-12-14,NOL,NOL5 Bulacan,903,76,69
2024-12-14,SOL,SOL1 Laguna/Tanay,20,84,80
2024-12-14,SOL,SOL2 Cavite,273,67,56
2024-12-14,SOL,SOL2 Cavite,1476,52,46
2024-12-14,SOL,SOL2 Cavite,1705,69,57
2024-12-14,SOL,SOL2 Cavite,2268,80,71
2024-12-15,NCR,NCR1 Metro Manila West,9,79,66
2024-12-15,NCR,NCR1 Metro Manila West,11,68,65
2024-12-15,NCR,NCR1 Metro Manila West,13,124,101
2024-12-15,NCR,NCR1 Metro Manila West,434,96,81
2024-12-15,NCR,NCR1 Metro Manila West,1707,44,37
2024-12-15,NCR,NCR1 Metro Manila West,1770,67,65
2024-12-15,NCR,NCR1 Metro Manila West,2180,63,57
2024-12-15,NCR,NCR1 Metro Manila West,2266,133,116
2024-12-15,NCR,NCR1 Metro Manila West,3062,96,87
2024-12-15,NCR,NCR2 Metro Manila East,7,86,77
2024-12-15,NCR,NCR2 Metro Manila East,18,54,46
2024-12-15,NCR,NCR2 Metro Manila East,19,56,49
2024-12-15,NCR,NCR2 Metro Manila East,1232,83,80
2024-12-15,NCR,NCR2 Metro Manila East,1242,86,74
2024-12-15,NCR,NCR2 Metro Manila East,1365,91,78
2024-12-15,NCR,NCR2 Metro Manila East,2201,95,83
2024-12-15,NCR,NCR2 Metro Manila East,2384,75,65
2024-12-15,NCR,NCR2 Metro Manila East,2647,88,79
2024-12-15,NCR,NCR2 Metro Manila East,2680,53,48
2024-12-15,NOL,NOL5 Bulacan,903,84,75
2024-12-15,SOL,SOL1 Laguna/Tanay,20,81,73
2024-12-15,SOL,SOL2 Cavite,273,64,57
2024-12-15,SOL,SOL2 Cavite,1476,68,58
2024-12-15,SOL,SOL2 Cavite,1705,91,85
2024-12-15,SOL,SOL2 Cavite,2268,105,94
2024-12-16,NCR,NCR1 Metro Manila West,9,84,74
2024-12-16,NCR,NCR1 Metro Manila West,11,84,75
2024-12-16,NCR,NCR1 Metro Manila West,13,54,49
2024-12-16,NCR,NCR1 Metro Manila West,434,110,99
2024-12-16,NCR,NCR1 Metro Manila West,1707,75,69
2024-12-16,NCR,NCR1 Metro Manila West,1770,69,56
2024-12-16,NCR,NCR1 Metro Manila West,2180,82,73
2024-12-16,NCR,NCR1 Metro Manila West,2266,153,132
2024-12-16,NCR,NCR1 Metro Manila West,3062,100,87
2024-12-16,NCR,NCR2 Metro Manila East,7,109,92
2024-12-16,NCR,NCR2 Metro Manila East,18,74,65
2024-12-16,NCR,NCR2 Metro Manila East,19,90,78
2024-12-16,NCR,NCR2 Metro Manila East,1232,103,97
2024-12-16,NCR,NCR2 Metro Manila East,1242,110,96
2024-12-16,NCR,NCR2 Metro Manila East,1365,123,108
2024-12-16,NCR,NCR2 Metro Manila East,2201,110,90
2024-12-16,NCR,NCR2 Metro Manila East,2384,80,72
2024-12-16,NCR,NCR2 Metro Manila East,2647,98,84
2024-12-16,NCR,NCR2 Metro Manila East,2680,53,46
2024-12-16,NOL,NOL5 Bulacan,903,112,103
2024-12-16,SOL,SOL1 Laguna/Tanay,20,119,106
2024-12-16,SOL,SOL2 Cavite,273,81,72
2024-12-16,SOL,SOL2 Cavite,1476,90,84
2024-12-16,SOL,SOL2 Cavite,1705,120,104
2024-12-16,SOL,SOL2 Cavite,2268,101,92
2024-12-17,NCR,NCR1 Metro Manila West,9,121,103
2024-12-17,NCR,NCR1 Metro Manila West,11,77,69
2024-12-17,NCR,NCR1 Metro Manila West,13,102,93
2024-12-17,NCR,NCR1 Metro Manila West,434,129,102
2024-12-17,NCR,NCR1 Metro Manila West,1707,79,69
2024-12-17,NCR,NCR1 Metro Manila West,1770,85,72
2024-12-17,NCR,NCR1 Metro Manila West,2180,92,80
2024-12-17,NCR,NCR1 Metro Manila West,2266,155,140
2024-12-17,NCR,NCR1 Metro Manila West,3062,96,79
2024-12-17,NCR,NCR2 Metro Manila East,7,143,118
2024-12-17,NCR,NCR2 Metro Manila East,18,85,68
2024-12-17,NCR,NCR2 Metro Manila East,19,81,73
2024-12-17,NCR,NCR2 Metro Manila East,1232,81,72
2024-12-17,NCR,NCR2 Metro Manila East,1242,126,102
2024-12-17,NCR,NCR2 Metro Manila East,1365,108,99
2024-12-17,NCR,NCR2 Metro Manila East,2201,108,95
2024-12-17,NCR,NCR2 Metro Manila East,2384,78,71
2024-12-17,NCR,NCR2 Metro Manila East,2647,88,82
2024-12-17,NCR,NCR2 Metro Manila East,2680,49,45
2024-12-17,NOL,NOL5 Bulacan,903,108,102
2024-12-17,SOL,SOL1 Laguna/Tanay,20,91,80
2024-12-17,SOL,SOL2 Cavite,273,81,68
2024-12-17,SOL,SOL2 Cavite,1476,74,60
2024-12-17,SOL,SOL2 Cavite,1705,92,81
2024-12-17,SOL,SOL2 Cavite,2268,96,86
2024-12-18,NCR,NCR1 Metro Manila West,9,114,100
2024-12-18,NCR,NCR1 Metro Manila West,11,67,53
2024-12-18,NCR,NCR1 Metro Manila West,13,69,62
2024-12-18,NCR,NCR1 Metro Manila West,434,120,99
2024-12-18,NCR,NCR1 Metro Manila West,1707,65,56
2024-12-18,NCR,NCR1 Metro Manila West,1770,79,71
2024-12-18,NCR,NCR1 Metro Manila West,2180,81,66
2024-12-18,NCR,NCR1 Metro Manila West,2266,148,126
2024-12-18,NCR,NCR1 Metro Manila West,3062,93,84
2024-12-18,NCR,NCR2 Metro Manila East,7,138,115
2024-12-18,NCR,NCR2 Metro Manila East,18,70,59
2024-12-18,NCR,NCR2 Metro Manila East,19,86,73
2024-12-18,NCR,NCR2 Metro Manila East,1232,87,81
2024-12-18,NCR,NCR2 Metro Manila East,1242,132,108
2024-12-18,NCR,NCR2 Metro Manila East,1365,132,120
2024-12-18,NCR,NCR2 Metro Manila East,2201,91,81
2024-12-18,NCR,NCR2 Metro Manila East,2384,76,65
2024-12-18,NCR,NCR2 Metro Manila East,2647,75,66
2024-12-18,NCR,NCR2 Metro Manila East,2680,53,48
2024-12-18,NOL,NOL5 Bulacan,903,117,106
2024-12-18,SOL,SOL1 Laguna/Tanay,20,94,85
2024-12-18,SOL,SOL2 Cavite,273,72,67
2024-12-18,SOL,SOL2 Cavite,1476,75,68
2024-12-18,SOL,SOL2 Cavite,1705,70,67
2024-12-18,SOL,SOL2 Cavite,2268,87,80
2024-12-19,NCR,NCR1 Metro Manila West,9,91,79
2024-12-19,NCR,NCR1 Metro Manila West,11,60,55
2024-12-19,NCR,NCR1 Metro Manila West,13,87,74
2024-12-19,NCR,NCR1 Metro Manila West,434,128,101
2024-12-19,NCR,NCR1 Metro Manila West,1707,60,56
2024-12-19,NCR,NCR1 Metro Manila West,1770,90,80
2024-12-19,NCR,NCR1 Metro Manila West,2180,97,85
2024-12-19,NCR,NCR1 Metro Manila West,2266,140,120
2024-12-19,NCR,NCR1 Metro Manila West,3062,77,73
2024-12-19,NCR,NCR2 Metro Manila East,7,115,97
2024-12-19,NCR,NCR2 Metro Manila East,18,78,74
2024-12-19,NCR,NCR2 Metro Manila East,19,87,80
2024-12-19,NCR,NCR2 Metro Manila East,1232,70,65
2024-12-19,NCR,NCR2 Metro Manila East,1242,129,109
2024-12-19,NCR,NCR2 Metro Manila East,1365,103,91
2024-12-19,NCR,NCR2 Metro Manila East,2201,83,73
2024-12-19,NCR,NCR2 Metro Manila East,2384,71,67
2024-12-19,NCR,NCR2 Metro Manila East,2647,84,78
2024-12-19,NCR,NCR2 Metro Manila East,2680,48,44
2024-12-19,NOL,NOL5 Bulacan,903,103,90
2024-12-19,SOL,SOL1 Laguna/Tanay,20,78,72
2024-12-19,SOL,SOL2 Cavite,273,77,70
2024-12-19,SOL,SOL2 Cavite,1476,93,83
2024-12-19,SOL,SOL2 Cavite,1705,92,87
2024-12-19,SOL,SOL2 Cavite,2268,96,85
2024-12-20,NCR,NCR1 Metro Manila West,9,99,87
2024-12-20,NCR,NCR1 Metro Manila West,11,76,68
2024-12-20,NCR,NCR1 Metro Manila West,13,82,73
2024-12-20,NCR,NCR1 Metro Manila West,434,87,70
2024-12-20,NCR,NCR1 Metro Manila West,1707,63,60
2024-12-20,NCR,NCR1 Metro Manila West,1770,77,67
2024-12-20,NCR,NCR1 Metro Manila West,2180,71,65
2024-12-20,NCR,NCR1 Metro Manila West,2266,132,116
2024-12-20,NCR,NCR1 Metro Manila West,3062,89,78
2024-12-20,NCR,NCR2 Metro Manila East,7,126,100
2024-12-20,NCR,NCR2 Metro Manila East,18,84,75
2024-12-20,NCR,NCR2 Metro Manila East,19,87,77
2024-12-20,NCR,NCR2 Metro Manila East,1232,79,70
2024-12-20,NCR,NCR2 Metro Manila East,1242,107,90
2024-12-20,NCR,NCR2 Metro Manila East,1365,123,107
2024-12-20,NCR,NCR2 Metro Manila East,2201,99,91
2024-12-20,NCR,NCR2 Metro Manila East,2384,74,70
2024-12-20,NCR,NCR2 Metro Manila East,2647,81,72
2024-12-20,NCR,NCR2 Metro Manila East,2680,59,54
2024-12-20,NOL,NOL5 Bulacan,903,119,108
2024-12-20,SOL,SOL1 Laguna/Tanay,20,78,68
2024-12-20,SOL,SOL2 Cavite,273,77,68
2024-12-20,SOL,SOL2 Cavite,1476,79,73
2024-12-20,SOL,SOL2 Cavite,1705,90,78
2024-12-20,SOL,SOL2 Cavite,2268,106,91
2024-12-21,NCR,NCR1 Metro Manila West,9,93,75
2024-12-21,NCR,NCR1 Metro Manila West,11,63,55
2024-12-21,NCR,NCR1 Metro Manila West,13,87,77
